ID,TITLE,LLM_CATEGORY
2608,Akun Instagram DPKP Kota Bandung Adakan Give Away Tebus Murah,scam
2609,Sekda Belitung Hendra Caya Meminta Donasi Melalui WhatsApp,scam
2610,Jokowi Copot Pj Gubernur Aceh Ahmad Marzuki karena Anies Baswedan Menang Telak di Aceh,politics
2570,KAESANG PECAT GIRING GANESHA DARI JABATAN KETUM PSI KARENA TIDAK BECUS URUS PARTAI,politics
2571,"TAK JADI KETUM PARTAI, GIRING GANESHA KINI JADI PENGAMEN JALANAN",politics
2572,Tangkapan Layar Status Medsos Gibran Setelah Pelantikan AHY Dilantik Menteri,politics
2573,Pelintiran Pertemuan PM Israel Benjamin Netanyahu dengan Watimpres Yahya Cholil Staquf,politics
2574,Prabowo dan Gibran Berbagi Uang 30 Juta Hanya Dengan Follow Akun Tiktok,scam
2575,PRABOWO PERINTAHKAN FRAKSI GERINDRA DPR RI DUKUNG HAK ANGKET,politics
2576,GIBRAN SEBUT PENERIMA MANFAAT MAKAN SIANG GRATIS TELAH DITERIMA OLEH 400 JUTA ANAK DI INDONESIA,politics
2577,Lirik di Lagu Soundtrack Serial Avatar: The Last Airbender Memiliki Tujuan untuk Memuja Dewa Hindu,others
2578,WARGA PALESTINA RAYAKAN SERANGAN IRAN KE ISRAEL,others
2579,"Gempa Bermagnitudo 4,2 Guncang Tuban pada 15 April 2024",others
2580,"Gempa Bermagnitudo 6,0 Guncang Indonesia Bagian Timur pada 13 April 2024",others
2581,Pemain IBK Altos Tak Sadarkan Diri Usai Terkena Smash Megawati Hangestri,others
2582,Megawati Hangestri Bantai AI Peppers Hingga Opposite Yaasmeen Muntah Darah,others
2583,Kepala Ratu Voli Korea Bocor Setelah Terkena Smash Megawati Hangestri,others
2584,Video “Tentara Cina sdh mulai beraksi dan sdh berani melawan tentara kita”,others
2585,"AKUN FACEBOOK PJ GUBERNUR SULAWESI SELATAN, BAHTIAR BAHARUDDIN",scam
2586,SURAT REKRUTMEN KERJA OLEH MAYAPADA HOSPITAL,scam
2587,SURAT TAHAPAN SELEKSI REKRUTMEN KERJA OLEH PT INALUM,scam
2588,ANIES BASWEDAN KETAHUAN TIDAK PUASA,politics
2589,MK Bacakan Putusan Mendiskualifikasi Prabowo-Gibran,politics
2590,Drone Iran Tersangkut di Kabel,others
2591,Gempa Bumi Telan Belasan Nyawa Pada 14 April 2024,others
2592,Gambar Antrean Beras Tahun 1965 dan Tahun 2024,politics
2593,Video Situasi terkini di sekitaran gedung Mahkamah Konstitusi,politics
2594,Prabowo Beri THR Lebaran Senilai 30 Juta di Tiktok,scam
2595,Tentara Merah Cina Berdatangan Setiap Jam Ke Indonesia,others
2596,"Gempa 9,8 Magnitude Guncang Labuan Bajo 4 April 2024",others
2551,"“𝐏𝐫𝐨𝐠𝐫𝐚𝐦 𝐆𝐫𝐞𝐧𝐝 𝐏𝐫𝐢𝐳𝐞 𝐁𝐚𝐧𝐤 𝐁𝐒𝐈 𝐁𝐞𝐫𝐡𝐚𝐝𝐢𝐚𝐡 𝐇𝐚𝐝𝐢𝐫 𝐋𝐚𝐠𝐢, 𝐀𝐲𝐨 𝐁𝐮𝐫𝐮𝐚𝐧 𝐃𝐚𝐟𝐭𝐚𝐫 𝐌𝐞𝐧𝐚𝐧𝐠𝐤𝐚𝐧 𝐇𝐚𝐝𝐢𝐚𝐡 𝐔𝐭𝐚𝐦𝐚 𝐍𝐲𝐚”",scam
2552,: “Amien Rais Meninggal Dunia”,others
2553,: “PBB kecam serangan Iran terhadap Israel”,others
2554,: “Harga Elpiji 3 Kg di Kendal Mencapai Rp 70.000”,others
2555,Kawasaki Giveaway Uang 25 Juta atau Motor ZX-25R,scam
2556,Giveaway Uang Puluhan Juta oleh Inul Daratista,scam
2557,Foto Pasukan Khusus Iran yang Menyita Kapal Portugis MSC ARIES di Selat Hormuz,others
2558,McDonald’s Tempel Poster Berisi Ucapan Selamat Atas Terbunuhnya 30.000 Warga Palestina,others
2559,Wawancara Najwa Shihab kepada Raffi Ahmad Mengenai Bisnis Sprei Barunya,others
2560,Prabowo Akan Berikan 55 Juta Bagi yang Terlilit Hutang,scam
2561,Broadcast Chat Lowongan Kerja PT Astra Group,scam
2562,Video Kim Jong Un Eksekusi Koruptor Dijebloskan ke Jebakan Bawah Tanah,others
2563,"Seragam Sekolah SD,SMP, SMA di Indonesia Diganti Setelah Lebaran",others
2564,AFC Resmi Umumkan Pertandingan Ulang Indonesia vs Qatar,others
2565,Jokowi Uji Coba Program Makan Siang Gratis,politics
2566,MK DIBANJIRI BUKTI KECURANGAN BARU YANG TAK PERNAH TERBONGKAR DALAM MK,politics
2567,"KETUA MK KETOK PALU, PEMILU DIULANG TANPA GIBRAN",politics
2568,Gambar Jokowi pimpin Salat Id di Solo,politics
2569,Suasana Saat Letusan Gunung Ruang di Sulawesi  Utara,others
2547,“ini bukti video SEMUA UANG BAYAR TOL LANGSUNG MASUK KE REKENING CUKONG CHINA”,politics
2548,KPU TERIMA PENDAFTARAN GIBRAN KARENA TERIMA SURAT DARI JOKOWI,politics
2549,BAHAYA SERPIHAN DARI ULEKAN DAN COBEKAN BATU DAPAT MENYEBABKAN BATU GINJAL,others
2550,China Mendirikan Kantor Polisi di Ketapang Kalbar,politics
2526,Rudal Iran Hantam Bandara Ben Gurion,politics
2527,"Kota Sabang Aceh Diguncang Gempa, Ribuan Warga Sekarat",others
2528,Eko Patrio Gelar Giveaway Uang 50 Juta dengan Games Tebak Nama Kota,scam
2529,Hancurnya Pangkalan Militer Negev Akibat Serangan Dari Iran,politics
2530,Pengajuan Pinjaman Online BNI Melalui Tiktok,scam
2531,Kejagung Temukan 400 Kilogram Emas Batangan di Rumah Sandra Dewi,politics
2532,Kepala Pemain GS Caltex Bocor Setelah Terkena Smash Megawati Hangestri,others
2533,“MAIN SEPEDA DI ISTANA MERASA DIRUMAH SENDIRI. SANGAT MIRIS SEPERTI INI MAU JADI WAKIL PRESIDEN”,politics
2534,Presiden Jokowi Bentak Harvey Moeis atas Kasus Korupsi Timah,politics
2535,Sandra Dewi Dijemput Paksa Kepolisian sebagai Tersangka Korupsi Timah,politics
2536,Ferdy Sambo Sudah Dieksekusi Mati,others
2537,"Cianjur Terbelah Dua, Diguncang Gempa 3,5 Magnitudo",others
2538,Indonesia Lolos 8 Besar Piala Asia U-23 2024,others
2539,Sandra Dewi Gandeng Hotman Paris untuk Selesaikan Kasus Korupsi Timah 271 T,politics
2540,Gempa Bermagnitudo 5 Guncang Tuban pada 19 April 2024,others
2541,"Gempa Bermagnitudo 4,7 Guncang Bayah Banten pada 18 April 2024",others
2542,Pangandaran Habis Tak Tersisa Setelah Diguncang Gempa pada 16 April 2024,others
2543,Kota Super Mewah Dubai Banjir karena Hujan Buatan,others
2544,Ribuan Rumah Di Bogor Ludes Akibat Angin Kencang pada 18 April 2024,others
2545,"ISRAEL TANTANG INDONESIA, PRABOWO ANCAM AKAN HANCURKAN ISRAEL JIKA MENGGANGGU TNI YANG BERTUGAS DI LEBANON",politics
2546,"BUKAN SEBUAH KEBETULAN, HANYA BERJARAK 30 METER, KANTOR KEDUBES KANADA DI DAMASKUS BERHASIL SELAMAT DARI SERANGAN ISRAEL, SEMENTARA KANTOR KEDUBES IRAN TIDAK",politics
2514,Video “BELUT BESAR yang tidak diketahui ilmu pengetahuan tertangkap kamera sedang memakan burung”,others
2515,Setter IBK Altos Tumbang Usai Terkena Smash Megawati Hangestri,others
2516,Pemain AI Peppers Terkena Smash Megawati Hangestri Hingga Kepalanya Bocor,others
2517,"DANA OPERASIONAL TIDAK LEBIH DARI RP 200 MILIAR, NAMUN JOKOWI BAGI-BAGI BANSOS SAMPAI RP 497 TRILIUN",politics
2518,Ivan Gunawan Bagikan Uang 10 Juta dengan Games Susun Kata,scam
2519,FOTO BENYAMIN NETANYAHU TERBARING DI ATAS TEMPAT TIDUR DAN MEMAKAI ALAT PERNAPASAN,politics
2520,Pengusaha Jhon LBF giveaway 2 unit motor,scam
2521,"DEMI BERGABUNG DENGAN ANGGOTA OECD, INDONESIA AKHIRNYA BERKOMITMEN MEMBANGUN HUBUNGAN DIPLOMATIK DENGAN ISRAEL",politics
2522,Stanford University akan dibangun di IKN,politics
2523,KFC Menghina Para Pengungsi Palestina,politics
2524,“inilah Jadwal Putaran Kedua Pilpres 2024 PEMENANGAN PRABOWO-GIBRAN BELUM SAH”,politics
2525,: “FIFA batalkan kemenangan Qatar atas indonesia di AFC”,others
2494,Pendakwah Umi Laila Resmi Jadi Tersangka,others
2495,Pesawat Jatuh Di Perairan Flores,others
2496,Kejagung Sita Uang Rp 76 Miliar dan 1 Kilogram Emas dari Rumah Harvey Moeis,politics
2497,Middle-Blocker IBK Altos Gegar Otak Ketika Melawan Red Sparks,others
2498,Musuh dalam Selimut di Tim Red Sparks Membuat Megawati Hangestri Menangis Kecewa,others
2499,AKUN FACEBOOK PJ BUPATI NTB “Lalu Gita Aryadi”,scam
2500,SURAT TEGURAN HAK CIPTA DAN LISENSI OLEH WAHANA MUSIC INDONESIA,others
2501,"Video Gempa Majene, Sulawesi Barat",others
2502,Gambar Anies Mengenakan Seragam Militer Jepang,politics
2503,"Kemenkes Biadab, Menyebar Nyamuk Wolbachia di Lima Kota",politics
2504,“Uang hilang di BRI adalah efek dari Pemilu untuk serangan bansos”,politics
2505,Kakak Besar Jokowi Sekjen Partai Komunis Tiongkok,politics
2506,Matahari Mendekat di Riau,others
2507,Gas Sulfur Dioksida Hasil Letusan Gunung Ruang Menyebar Hingga ke Pulau Jawa,others
2508,Gas LPG 3kg Berisi Air,others
2509,: Camp karantina Tiongkok telah selesai dibangun,others
2510,Raffi Ahmad Promosikan Situs Slot,scam
2511,Pinjaman Bank Mandiri Via Whatsapp di Bio Profil Tiktok,scam
2512,"Video Menteri Luar Negeri, Retno Marsudi, Menandatangani Pelunasan Hutang Negara kepada China",politics
2513,Najwa Shihab Mempromosikan Produk AC di Facebook,scam
2479,"PDIP RAPAT DARURAT, MEGAWATI SIAP OPOSISI LAWAN PRABOWO",politics
2480,JET MISTERIUS TERLIHAT DI DEKAT ISRAEL,others
2481,Informasi Pasien RS Charitas Tanpa Identitas pada 16 Maret 2024,others
2482,"TIGA KALI LANGGAR KODE ETIK, DKPP PECAT KETUA KPU",politics
2483,Jhon LBF Transfer 35 Juta Bagi yang Berhasil Memenangkan Games Tangkap Gambar di Facebook,scam
2484,Mohamad Tony Harjono KSAU Merupakan Adik Ipar Iriana Jokowi,politics
2485,“Pak Putin Tolong kirim rudal ke gedung DPR Kami”,politics
2486,Gunung Merapi telah Meletus pada 18 April 2024,others
2487,Video Jokowi Mengancam Rakyat,politics
2488,Teknologi Anti Banjir Untuk Mobil Mewah di Dubai,others
2489,Sayyid Ali Khamenei tampil dalam sampul majalah Forbes,politics
2490,"Gempa Guncang Mamasa, Sulawesi Barat Hingga Terbelah",others
2491,Merry Riana Mengatakan Indonesia Akan Bubar,politics
2492,Gambar Gus Miftah Memegang Salib,politics
2493,Soimah Bagikan Uang 40 Juta dengan Games Susun Kata,scam
2457,Video Unjuk Rasa Masyarakat Papua terkait Pencurian Suara Pilpres,politics
2458,Video Anak-anak Gaza Mendapat Kesempatan Bermain di Pantai Setelah Serangan Iran ke Israel,others
2459,Drone Iran Ditemukan Jatuh Tersangkut di Irak,others
2460,Video Kim Jong Un Antarkan Koruptor Masuk ke Lubang Berisi Buaya,politics
2461,“PT Astra Honda Motor Berbagi 50 Motor PCX”,scam
2462,Akun Tiktok Prabowo Akan Giveaway 1 Unit Motor Jika Tembus 200 Ribu Follower,scam
2463,Akun TikTok Tiruan BNI “@pinjaman_bank_bni__”,scam
2464,Akun Tiktok Tiruan Pengusaha Jhon LBF “@jhonlbf.berbagi14”,scam
2465,Detik-detik Iran Jatuhkan Pesawat F-35 Milik Israel,others
2466,Giveaway Uang 50 Juta oleh Akun “Bossqu Paula Berbagi Rejeki”,scam
2467,Uang Masuk Pintu Tol Langsung Masuk ke Rekening Pengusaha Cina,politics
2468,Jokowi Promosi Mukena sebagai Hadiah Menjelang Habis Masa Jabatan,politics
2469,Jokowi Berikan Speaker Bluetooth dalam Rangka Lepas Jabatan,politics
2470,: “Uang baru Indonesia lembaran senilai 1 juta”,others
2471,Video Tentara China Tiongkok Komunis Mulai Berani Dan Melawan TNI Kita Secara Terbuka Dan Terang-Terangan,politics
2472,Penampakan Suku Mante,others
2473,"Gempa di Majene, Sulawesi Barat pada April 2024",others
2474,: “Pijat jari tangan dan kaki Bisa Atasi Rabun Pada Mata”,others
2475,Uang 10 Juta Via Dompet Digital dari Jusuf Hamka,scam
2476,Akun Facebook Tiruan Nagita Slavina,scam
2477,Putin Katakan Rusia Siap Mendukung Iran Jika Amerika Serikat Membantu Israel,politics
2478,Video AHY Turun Dari Langit di Kampanye Pemilu 2024,politics
2439,Puskesmas Wara Selatan Buka Lowongan Kerja,scam
2440,Akun WhatsApp Kakanwil Kemenag Sulsel Tawarkan Bantuan,scam
2441,Surat Pelatihan Bendahara Mengatasnamakan Pusbangpegasn BKN,scam
2442,Kapolres Wajo Tawarkan Mobil Bekas Lewat WhatsApp,scam
2443,Nomor WhatsApp Pj Bupati Ogan Komering Ilir Asmar Wijaya Membagikan Donasi,scam
2444,Nomor WhatsApp Kadis Kominfosanti Kabupaten Buleleng Ketut Warmawan,scam
2445,Postingan di Facebook Lowongan Pekerjaan Puskesmas Majalengka,scam
2446,"Akun WhatsApp Tiruan Kepala Sub Bagian Umum dan Keuangan, Dinas Sosial Kabupaten Buleleng",scam
2447,Akun Facebook Mengatasnamakan Pj Gubernur Sulbar Zudan Arif Fakrulloh,scam
2448,Lowongan Kerja RSUD Hj Anna Lasmanah Banjarnegara,scam
2449,Akun Facebook Mengatasnamakan Bupati Bandung Dadang Supriatna,scam
2450,Akun Facebook Wali Kota Samarinda Haji Andi Harun,scam
2451,Puskesmas Kuta Utara Giveaway iPhone Lewat Instagram,scam
2452,"AKUN WHATSAPP WAKIL BUPATI KETAPANG “H, FARHAN”",scam
2453,Akun Facebook Mohamad Irwan Bupati Sigi,scam
2454,KPU TUNDA PENETAPAN PRABOWO-GIBRAN,politics
2455,"LAMARAN GIBRAN DITOLAK, ANIES DAN GANJAR KONSISTEN OPOSISI PRABOWO",politics
2456,Sri Mulyani Menjelaskan Hutang Negara di Sidang MK,politics
2406,JOKOWI PERINTAHKAN PRABOWO AGAR PDIP DAN PKS DIHARAMKAN INJAK ISTANA,politics
2407,Gambar Kartini Memakai Hijab,others
2408,Prabowo Perbolehkan Jual Negeri Asal Santun,politics
2409,MK Batalkan Kemenangan Prabowo,politics
2410,"Gempa Bumi 6,7 Magnitudo Guncang Halmahera, Ribuan Warga Mengungsi",others
2411,Ahok Datangi KPK Serahkan Bukti Anies Baswedan Korupsi,politics
2412,NTB Dalam Bahaya Besar Akibat Gelombang 12 Meter,others
2413,Jhon Lbf Giveaway Melalui Tebak Nama Kota,scam
2414,Video Raffi Ahmad Iklankan Situs Judi Online di Acara Mata Najwa,scam
2415,Uang 100 Juta oleh Jokowi Sebagai Hadiah Undur Diri,scam
2416,Baim Wong “Muhammad Ibrahim” Giveaway Mobil dengan Memenangkan Games Tebak Angka,scam
2417,"Gempa Bumi Berkekuatan Magnitude 9,6 Guncang Bengkulu pada 7 Maret 2024",others
2418,"Gempa Bumi Berkekuatan Magnitude 9,8 Guncang Malang pada 10 Maret 2024",others
2419,Angin Puting Beliung Guncang Lampung Hingga Ribuan Rumah Hancur,others
2420,"Gempa Bumi Berkekuatan Magnitude 10,9 Guncang Pangandaran pada 19 Maret 2024",others
2421,"Gempa Bumi Berkekuatan Magnitude 10,8 Guncang NTT pada 20 Maret 2024",others
2422,"Gempa Magnitude 9,8 Guncang Sinabang Aceh pada 22 April 2024",others
2423,WhatsApp Bocorkan Informasi Warga Palestina ke Israel,politics
2424,: “Megawati Soekarnoputri Meninggal Dunia”,politics
2425,Banjir di Turki,others
2426,Giovanna Milana dan Megawati Hangestri Bergabung ke Pink Spider,others
2427,"Gempa Bermagnitudo 3,4 Guncang Pacitan pada 25 April 2024",others
2428,"Gempa Bermagnitudo 3,4 Guncang Pasaman Barat pada 22 April 2024",others
2429,Prabowo menang di MK Aceh langsung kibarkan bendera GAM langsung keluar dr Indonesia,politics
2430,: Gedung runtuh akibat gempa di Taiwan,others
2431,: Uang baru redenominasi rupiah dari Bank Indonesia,others
2432,: Bali dikeroyok nyamuk Bill Gates,others
2433,: Virus menyebar melalui angin di Jayapura,others
2434,Jusuf Hamka Berbagi Uang Bagi Siapa Saja Yang Berusia Lebih dari 40 Tahun di Instagram,scam
2435,Akun Instagram Palsu Jhon LBF Berikan Uang Bantuan Usaha,scam
2436,Atta Halilintar “Berbagi Rejeki” di Situs Slot Miliknya,scam
2437,Foto Najwa Shihab Menerima Produk AC Portable,others
2438,Giveaway Range Rover dari Atta Halilintar,scam
2346,Akun Tiruan Facebook Pj Bupati Buol,scam
2347,Akun WhatsApp Bupati Lamongan Yuhronur Efendi Minta Transfer,scam
2348,Video Penampakan Unta Selama Banjir Besar di Dubai,others
2349,Surat Pemberitahuan Pengiriman Bantuan Mengatasnamakan Kemendikbud Ristek TA 2024,scam
2350,"Air Batang Pisang Ampuh untuk Menghancurkan Batu Empedu, Asam Urat, Kolesterol, dan Menurunkan Tekanan Darah",others
2351,Komeng Promosikan Situs Judi Online,scam
2352,Akun WhatsApp Kepala Dinas PUPR Kab Muba Alva Elan,scam
2353,Spesimen Surat Suara Bacalon Gubernur Jatim,politics
2354,Banjir 26 April 2024: 20 Desa Musnah dan 2305 Rumah Terkepung,others
2355,Jokowi dan Megawati Bahas Pilkada Sambil Makan April 2024,politics
2356,Gelombang Tinggi 20 Meter Sapu Perairan Indonesia,others
2357,Jokowi dan Prabowo ke Qatar Dukung Timnas,politics
2358,Uranium Tak Bisa Diandalkan sebagai Bahan Bakar Alternatif karena Akan Habis dalam Waktu 80 Tahun,others
2359,"Video Puan Maharani Mempromosikan Obat Nyeri Lutut, Panggul, dan Punggung",scam
2360,APK Surat Panggilan Polda Metro Jaya,scam
2361,Penerima Stiker di Whatsapp Dikenakan Biaya Rp250,scam
2362,Azan Berkumandang di Istana Buckingham,others
2363,Tol Semarang – Demak Dijual ke China Seharga Rp400 Miliar,politics
2364,: “Foto bangunan miring karena gempa Taiwan di tahun 2024”,others
2365,Lowongan Pekerjaan SPBU Pertamina,scam
2366,Sulfur Dioksida dari Vulkanik Erupsi Gunung Ruang Menyebar ke Pulau Jawa,others
2367,"20 Desa Musnah Seketika, 2305 Rumah Terkepung Bencana Banjir Bandang Kenya 26 April 2024",others
2368,"Sukoharjo Rusak Parah, Angin Gila Tornado Libas 2 Kota",others
2369,Gebyar Undian Mandiri oleh Akun “programUndian2024”,scam
2370,UNDIAN TABUNGAN SIMPEDA BANK JATIM,scam
2371,Link Daftar Gebyar Undian BNI 2024,scam
2372,Akun Facebook “RANS Berbagi Berkah” Menggelar Giveaway 50 Juta Rupiah,scam
2373,Angin Puting Beliung Guncang Bogor Hingga Sapu Bersih Ribuan Rumah,others
2374,PELATIH KOREA SELATAN MENGAMUK SETELAH KALAH DARI TIMNAS INDONESIA,others
2375,FENOMENA BULAN KEMBAR DI PEGUNUNGAN ARFAK PAPUA BARAT,others
2376,Joko Widodo Memegang Pigura Bergambar Gibran,politics
2377,RATUSAN GURU DAN DOSEN KECAM POLITIK DINASTI JOKOWI,politics
2378,"TIGA HAKIM MK BANTAH HASIL SIDANG SENGKETA PILPRES, SIDANG MASIH AKAN DILANJUTKAN",politics
2379,“Ledakan di Israel yang disembunyikan”,others
2380,Prosesi Peletakan Tumbal Jokowi Dalam Membangun IKN,politics
2381,"Gunung Semeru meletus, Ribuan Rumah Terdampak Abu Vulkanik",others
2382,Jokowi dan Anies Sholat Berjamaah bersama pada 20 April 2024,politics
2383,Rafael Alun korupsi dan gratifikasi senilai 3000t dan diduga mengalir di 25 artis,politics
2384,Zara Anak Ridwan Kamil Memakai Anting Simbol Salib,others
2385,Jokowi Kirimkan Bunga Ucapan Terima Kasih ke Kim Jong Un Karena Dukung Timnas Indonesia Lawan Korsel,politics
2386,Bocoran Seragam Sekolah Baru di Indonesia,others
2387,Bensin Motor dicampur Minyak Kayu Putih,others
2388,RUPIAH TURUN DARI 16.000 KE 7.000,politics
2389,KFA PERINTAHKAN SELURUH PELATIH KORSEL BAWA KEMBALI NEGARANYA UNTUK OLIMPIADE 2028; KONTRAK SHIN TAE-YONG GAGAL DIPERPANJANG,others
2390,JOKOWI DAN KAESANG DIPECAT DARI PDIP,politics
2391,Video Pesawat Memakai Jaket Puffer,others
2392,JANJI SIAP TINGGALKAN INDONESIA JIKA TIDAK JADI PRESIDEN,politics
2393,Puting Beliung Porak Porandakan Kota Bandung,others
2394,Foto Prabowo Subianto dan Titiek Soeharto Naik Kereta Cepat,politics
2395,Megawati Mengiklankan Obat Nyeri Sendi,others
2396,Foto Perdana Menteri Israel Benjamin Netanyahu Terbaring Sakit,others
2397,AKUN FACEBOOK BUPATI ACEH BARAT “Mahdi Efendi”,scam
2398,AKUN WHATSAPP PJ BUPATI SIJUNJUNG MEMESAN KAIN SONGKET,scam
2399,Detik-Detik Bambang Widjojanto Di Ancam Keluar Sidang Oleh Hakim MK,politics
2400,AKUN WHATSAPP PJ BUPATI KAMPAR “0822-1095-3439”,scam
2401,BANTUAN SENILAI RP75 JUTA DARI BPJS KESEHATAN,scam
2402,AKUN WHATSAPP CAMAT BOJONGGEDE INGIN BERI DONASI,scam
2403,ARTIS ARI WIBOWO MENINGGAL DUNIA,others
2404,: Mendidihkan air dengan panci tertutup mengakibatkan klorin pemicu kanker,others
2405,MK Putuskan 01 dan 03 Tidak Bisa Nyapres Selamanya,politics
2345,Rokok adalah obat TBC,others
2343,Video David Beckham Punya Situs Judi Online untuk Bantu Masyarakat Indonesia,scam
2344,Bantuan Sosial Rp257Juta dari Kantor Pusat BPJS Jakarta,scam
2342,Gas Elpiji Bisa Terisi Kembali dengan Disiram Air Panas,others
2328,Tawaran Pinjaman Dari Bank Indonesia,scam
2329,: Pertandingan ulang Indonesia VS Uzbekistan,others
2330,: Tentara Cina masuk Indonesia karena Prabowo Gibran kalah dalam Pilpres 2024,politics
2331,Cairan Batang Pisang Berkhasiat Hancurkan Batu Ginjal,others
2332,Angin Puting Beliung Terjang Boyolali Rumah-Rumah Hancur Lebur,others
2333,Banjir Belasan Meter di Toraja Puluhan Warga Tenggelam,others
2334,“Temukan Kecurangan Hirup Doping Uzbekistan Resmi Diblacklist”,others
2335,Grup WhatsApp Untuk Program Afiliate Tokopedia,scam
2336,Ronaldo dan Messi Bela Indonesia di Pertandingan Melawan Uzbekistan karena Dicurangi Wasit,others
2337,Video Pekerja China Berseteru Dengan Pekerja Indonesia,others
2338,Guinea Mundur dari Playoff Olimpiade,others
2339,Rekaman Video Saat Asteroid Menabrak Bulan,others
2340,“Seperti ini jadinya Indonesia kalau tidak dibenahi secepatnya”,others
2341,Ronaldo Buka Suara Soal Kecurangan Liga Indonesia vs Uszbekistan,others
2324,20 Mei 2024 Sofiatun Gudono akan Menikah dengan Prabowo,others
2325,Jokowi Pegang Kartu Kabur Saat Demo,politics
2326,: Suplemen untuk mengobati penyakit Diabetes,others
2327,: lima manfaat merokok,others
2319,"Data Pribadi Jokowi Bocor, Ayahnya Narapidana Eks PKI",politics
2320,3 Kota Pesisir Indonesia Dilahap Gelombang Tinggi Seperti Kiamat,others
2321,"Sulawesi Toraja Berduka, Puluhan Warga Tenggelam Karena Banjir",others
2322,Indonesia akan di Banned Di AFC Selanjutnya Karena Terindikasi Suap Wasit,others
2323,Gelombang Tinggi 20 Meter Sapu Habis Laut Indonesia Dan Ribuan Warga,others
2316,02 BATALKAN MAKAN SIANG GRATIS,politics
2317,Pengurangan Populasi Jadi 800 Juta Jiwa pada 2030,others
2318,Beras Beracun Dari China,others
2311,SPBU Pertamina Tidak Lagi Menjual Pertalite,others
2312,PRABOWO DAN PDIP BERSATU TINGGALKAN JOKOWI,politics
2313,Saldi Isra Mundur dari Jabatan Hakim MK,politics
2314,"“Ledakan mobil listrik Tesla di Manhattan, AS”",others
